000002 Ａ股指数 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
05/24/2010	2722.85	2811.12	2722.85	2803.67	111868454	121293496320.000
05/25/2010	2783.63	2789.33	2736.34	2750.55	92892066	101407170560.000
05/26/2010	2748.69	2773.89	2737.84	2753.94	68149409	74864508928.000
05/27/2010	2742.67	2791.83	2709.55	2785.40	87460578	96225091584.000
05/28/2010	2811.08	2817.47	2770.11	2785.16	86635921	98403352576.000
05/31/2010	2776.86	2795.31	2717.79	2718.42	78417784	86972252160.000
06/01/2010	2703.30	2725.50	2657.71	2693.44	74253488	79547392000.000
06/02/2010	2672.66	2697.58	2643.82	2696.62	64618129	69534334976.000
06/03/2010	2701.18	2722.47	2675.66	2676.84	69200163	74221256704.000
06/04/2010	2659.56	2681.18	2650.78	2677.63	56235905	60359589888.000
06/07/2010	2630.17	2649.83	2612.61	2633.56	65423464	69895028736.000
06/08/2010	2631.83	2654.54	2612.31	2635.69	62608355	69026783232.000
06/09/2010	2646.17	2714.84	2622.08	2708.92	95480555	102259924992.000
06/10/2010	2685.45	2705.95	2678.32	2686.53	74290754	80300916736.000
06/11/2010	2699.48	2716.33	2690.76	2694.25	66234373	73616031744.000
06/17/2010	2714.20	2721.05	2683.50	2684.06	54665973	61411119104.000
06/18/2010	2680.23	2693.17	2626.61	2634.88	66777580	72485314560.000
06/21/2010	2639.16	2712.52	2625.48	2711.29	78086955	81303109632.000
06/22/2010	2704.32	2723.98	2697.32	2713.85	63337446	65660051456.000
06/23/2010	2700.83	2718.75	2669.37	2693.78	58352398	61458169856.000
06/24/2010	2687.24	2711.67	2677.46	2690.50	48590866	50802143232.000
06/25/2010	2679.76	2696.88	2656.43	2675.86	49864481	51476869120.000
06/28/2010	2673.60	2685.01	2650.38	2657.69	42970758	45004763136.000
06/29/2010	2656.85	2663.79	2543.17	2544.36	73167758	70859513856.000
06/30/2010	2526.10	2528.01	2497.46	2514.16	54901478	50894331904.000
07/01/2010	2509.45	2527.06	2486.18	2488.30	49776461	46252335104.000
07/02/2010	2485.70	2501.50	2431.61	2497.79	67988679	61282840576.000
07/05/2010	2472.40	2492.74	2448.14	2477.88	47767050	42868277248.000
07/06/2010	2471.90	2525.79	2470.08	2525.42	60949806	55349202944.000
07/07/2010	2523.55	2538.20	2507.70	2537.61	55791275	52260995072.000
07/08/2010	2546.62	2553.58	2517.55	2531.34	54198572	50266583040.000
07/09/2010	2532.85	2605.18	2514.02	2589.75	85390963	81506238464.000
07/12/2010	2587.19	2621.31	2573.77	2610.49	82456983	81279475712.000
07/13/2010	2587.33	2587.33	2556.48	2568.05	65967975	63146897408.000
07/14/2010	2574.10	2614.47	2574.10	2589.15	72436164	69960990720.000
07/15/2010	2584.42	2606.78	2540.06	2540.75	105144157	71962927104.000
07/16/2010	2530.67	2545.08	2503.76	2540.67	70529950	55808663552.000
07/19/2010	2514.77	2603.57	2507.10	2594.32	88433234	79177318400.000
07/20/2010	2596.77	2651.93	2596.44	2650.23	118002477	111299764224.000
07/21/2010	2651.14	2676.22	2641.18	2657.25	113761615	105502777344.000
07/22/2010	2647.34	2686.48	2643.39	2685.60	105469367	95511642112.000
07/23/2010	2690.26	2703.59	2671.82	2695.76	113842681	100822679552.000
07/26/2010	2700.34	2714.04	2679.35	2713.20	92974371	88340529152.000
07/27/2010	2705.73	2712.49	2688.97	2699.21	86304674	84959019008.000
07/28/2010	2698.12	2762.85	2687.42	2760.36	128329332	121539444736.000
07/29/2010	2761.81	2784.24	2750.17	2775.54	138584122	130883878912.000
07/30/2010	2770.00	2770.21	2740.53	2764.36	94250844	93761961984.000
08/02/2010	2762.57	2804.49	2760.29	2801.05	112364796	109854154752.000
08/03/2010	2807.63	2810.77	2752.93	2753.23	127370610	129995227136.000
08/04/2010	2746.39	2765.71	2714.42	2765.32	111432669	112425623552.000
08/05/2010	2762.89	2767.41	2731.74	2746.58	112974186	115127885824.000
08/06/2010	2744.45	2787.08	2723.66	2786.01	120315116	122985906176.000
08/09/2010	2783.86	2804.50	2777.49	2800.73	119371975	126183071744.000
08/10/2010	2801.01	2803.62	2718.63	2719.62	126317383	129083285504.000
08/11/2010	2711.58	2743.87	2709.85	2732.38	86481561	88449302528.000
08/12/2010	2708.70	2733.69	2694.07	2698.84	92061473	95628115968.000
08/13/2010	2700.12	2731.86	2687.64	2731.51	88286731	91014791168.000
08/16/2010	2728.45	2793.06	2721.06	2789.26	125233147	130329362432.000
08/17/2010	2790.81	2805.96	2781.21	2799.97	122122524	128233873408.000
08/18/2010	2802.70	2816.70	2781.73	2794.11	135746212	128401833984.000
08/19/2010	2797.41	2831.60	2786.78	2816.94	127936222	132879966208.000
08/20/2010	2805.43	2812.01	2763.32	2768.99	115616579	119476674560.000
08/23/2010	2764.26	2783.49	2755.90	2766.04	87676477	91120336896.000
08/24/2010	2763.06	2795.07	2739.90	2776.85	105231025	105073999872.000
08/25/2010	2760.82	2771.50	2719.51	2720.39	107291750	106926137344.000
08/26/2010	2729.14	2741.74	2714.06	2727.53	79298330	81231355904.000
08/27/2010	2726.50	2738.08	2712.10	2735.20	69803104	74766270464.000
08/30/2010	2747.30	2782.97	2745.01	2779.10	109479328	120277811200.000
08/31/2010	2770.84	2773.45	2752.03	2764.60	110025173	124096217088.000
09/01/2010	2767.01	2790.03	2728.99	2748.25	125926978	137597337600.000
09/02/2010	2773.42	2787.05	2762.34	2782.58	123238553	141505003520.000
09/03/2010	2785.03	2787.47	2757.34	2781.98	128599700	145319559168.000
09/06/2010	2794.42	2827.49	2791.26	2825.03	143553804	159834554368.000
09/07/2010	2827.09	2834.13	2806.92	2827.14	111617811	123213307904.000
09/08/2010	2815.95	2824.49	2801.90	2823.92	112872200	130541699072.000
09/09/2010	2827.44	2827.44	2778.12	2783.10	132253713	155677622272.000
09/10/2010	2784.04	2795.06	2754.21	2790.20	112245876	133592735744.000
09/13/2010	2792.76	2825.29	2787.47	2816.52	117142295	140319457280.000
09/14/2010	2822.55	2832.73	2806.72	2816.75	120073571	140632080384.000
09/15/2010	2816.59	2816.71	2771.99	2778.91	121318447	138024648704.000
09/16/2010	2773.05	2779.73	2706.41	2726.50	118152937	127997321216.000
09/17/2010	2731.86	2739.76	2716.08	2722.57	82695217	94325735424.000
09/20/2010	2725.50	2731.59	2696.20	2712.04	79060707	89507241984.000
09/21/2010	2717.36	2724.99	2703.03	2714.96	57726119	66109829120.000
09/27/2010	2724.40	2754.18	2720.74	2753.04	76283292	90171490304.000
09/28/2010	2750.25	2750.25	2731.05	2735.58	92647731	114711805952.000
09/29/2010	2732.99	2759.47	2727.74	2734.81	88184533	105562980352.000
09/30/2010	2723.29	2782.39	2721.07	2782.02	88934583	106690813952.000
10/08/2010	2808.91	2878.75	2805.43	2869.23	134720552	166763970560.000
10/11/2010	2886.32	2958.30	2886.32	2940.83	206398479	252521578496.000
10/12/2010	2929.05	2979.20	2914.99	2977.10	166577805	211156598784.000
10/13/2010	2977.87	2998.74	2961.20	2998.03	184436749	227769204736.000
10/14/2010	3019.26	3059.10	3001.46	3017.41	228532370	263975583744.000
10/15/2010	3000.73	3113.66	2994.94	3113.66	235567091	272289136640.000
10/18/2010	3128.72	3171.44	3086.03	3097.02	262069186	300435177472.000
10/19/2010	3091.13	3146.38	3072.47	3145.84	169897182	199100071936.000
10/20/2010	3088.79	3187.03	3083.57	3147.94	206793531	261284528128.000
10/21/2010	3153.48	3162.91	3100.12	3126.34	160614729	204549570560.000
10/22/2010	3119.20	3140.96	3095.90	3117.20	146121990	194245394432.000
10/25/2010	3122.08	3197.37	3100.58	3197.24	191131936	250947305472.000
10/26/2010	3212.37	3220.30	3161.95	3186.85	197875199	259648765952.000
10/27/2010	3176.41	3202.40	3131.50	3140.07	175422992	229512183808.000
10/28/2010	3131.96	3150.52	3110.94	3135.34	142806443	185170706432.000
10/29/2010	3136.11	3139.76	3096.30	3120.80	146432161	194116173824.000
11/01/2010	3129.27	3199.51	3129.27	3199.48	184990616	250158301184.000
11/02/2010	3207.49	3236.69	3173.38	3190.52	223613378	305527980032.000
11/03/2010	3189.05	3215.36	3160.71	3175.39	188960703	243303448576.000
11/04/2010	3179.90	3234.48	3179.90	3233.97	175817550	227339304960.000
11/05/2010	3278.97	3292.30	3253.74	3278.45	210609100	272182198272.000
11/08/2010	3289.87	3311.01	3272.79	3309.76	203807353	258091286528.000
11/09/2010	3309.25	3309.25	3257.97	3283.81	191135536	247101521920.000
11/10/2010	3268.52	3272.44	3240.59	3263.06	183922352	248139661312.000
11/11/2010	3255.87	3338.01	3249.80	3297.16	209082408	286054973440.000
11/12/2010	3270.06	3299.76	3116.55	3127.32	230957842	296758640640.000
11/15/2010	3126.70	3159.32	3079.27	3157.51	151943316	196122968064.000
11/16/2010	3150.37	3150.37	3022.76	3031.95	169710067	220587016192.000
11/17/2010	2987.88	3028.39	2958.25	2973.76	122704082	157874077696.000
11/18/2010	2991.38	3010.17	2961.45	3001.49	101555126	127205711872.000
11/19/2010	3016.38	3025.69	2939.69	3025.50	122873011	155104673792.000
11/22/2010	2997.24	3042.48	2987.94	3020.95	126172631	161989476352.000
11/23/2010	3008.12	3008.12	2923.81	2962.18	115415729	144337993728.000
11/24/2010	2927.05	2996.93	2927.05	2995.25	115128328	147147522048.000
11/25/2010	3011.94	3038.87	2991.92	3035.27	130508252	166481461248.000
11/26/2010	3026.88	3031.21	2986.71	3007.40	110060195	143029354496.000
11/29/2010	2996.27	3014.96	2976.07	3001.81	101534558	133394227200.000
11/30/2010	2998.72	3017.35	2889.30	2953.32	137834595	172123308032.000
12/01/2010	2943.27	2968.11	2927.78	2956.84	80673382	103847747584.000
12/02/2010	2995.67	3006.52	2975.73	2977.97	103582528	131773816832.000
12/03/2010	2981.24	2988.23	2956.09	2976.74	83013916	105562447872.000
12/06/2010	2985.04	3007.23	2965.65	2992.37	89208530	110469824512.000
12/07/2010	2978.29	3020.97	2941.92	3011.87	86258832	110880186368.000
12/08/2010	3004.38	3016.73	2978.27	2983.10	86223043	109874094080.000
12/09/2010	2971.60	2989.61	2941.12	2943.69	94243337	108478226432.000
12/10/2010	2930.83	2985.12	2924.33	2975.26	80154799	97920565248.000
12/13/2010	2985.00	3062.07	2982.13	3061.18	128136529	159402688512.000
12/14/2010	3066.78	3072.09	3050.01	3065.38	120209361	152396414976.000
12/15/2010	3065.57	3077.89	3042.85	3048.89	108757805	142808285184.000
12/16/2010	3046.23	3059.19	3028.37	3034.97	87047667	109358440448.000
12/17/2010	3033.53	3035.67	3016.96	3030.29	73167319	93544128512.000
12/20/2010	3038.40	3049.00	2936.72	2987.42	112910579	145998938112.000
12/21/2010	2992.36	3045.41	2980.79	3041.13	106214589	135997456384.000
12/22/2010	3048.14	3054.88	3002.17	3013.59	97820880	125739606016.000
12/23/2010	3009.70	3030.28	2984.19	2989.85	88454150	108985507840.000
12/24/2010	2975.26	2988.05	2946.13	2968.88	80615670	95459262464.000
12/27/2010	2976.96	3012.51	2905.25	2912.47	97195095	122926342144.000
12/28/2010	2898.44	2905.93	2858.96	2861.68	83782181	96581795840.000
12/29/2010	2864.37	2882.67	2849.66	2881.10	63553511	75914780672.000
12/30/2010	2881.57	2898.45	2852.72	2889.51	72902781	85851209728.000
12/31/2010	2889.02	2941.12	2887.92	2940.24	82857708	108007612416.000
01/04/2011	2958.33	2989.89	2942.30	2987.03	109505243	145227022336.000
01/05/2011	2966.49	2984.71	2957.25	2972.22	103750990	134863486976.000
01/06/2011	2972.06	2988.27	2949.49	2957.09	83726521	112673595392.000
01/07/2011	2953.38	3003.09	2939.90	2972.42	112314282	136682676224.000
01/10/2011	2965.91	2981.39	2917.86	2923.02	90222928	110429954048.000
01/11/2011	2914.27	2943.01	2900.54	2935.95	80011557	94091517952.000
01/12/2011	2944.10	2961.50	2919.18	2953.98	78569202	87603503104.000
01/13/2011	2963.69	2971.01	2942.97	2960.71	74464800	87597703168.000
01/14/2011	2949.47	2949.47	2911.06	2922.50	76282895	90319912960.000
01/17/2011	2902.68	2911.63	2825.56	2833.84	91839607	104291016704.000
01/18/2011	2822.77	2843.00	2809.36	2836.37	59943673	67327139840.000
01/19/2011	2835.16	2889.31	2827.73	2887.73	77942792	89546022912.000
01/20/2011	2882.14	2882.14	2801.72	2803.32	85510866	95473115136.000
01/21/2011	2793.88	2875.21	2792.43	2842.78	95060092	102460448768.000
01/24/2011	2844.06	2864.62	2816.94	2822.25	87263211	95786827776.000
01/25/2011	2817.99	2827.83	2786.33	2803.12	69013780	75282407424.000
01/26/2011	2802.86	2838.02	2802.43	2836.01	60386165	67068321792.000
01/27/2011	2817.10	2882.36	2802.79	2878.33	104968316	114862120960.000
01/28/2011	2870.07	2889.04	2861.63	2881.97	85047955	98204114944.000
01/31/2011	2880.70	2922.06	2877.56	2921.82	91051113	106548224000.000
02/01/2011	2926.44	2936.93	2916.17	2930.52	72905978	89827983360.000
02/09/2011	2909.28	2936.04	2894.79	2904.50	86617514	104441126912.000
02/10/2011	2899.81	2951.69	2889.75	2950.74	97291381	116694810624.000
02/11/2011	2947.48	2968.77	2939.62	2960.31	107019093	127302066176.000
02/14/2011	2961.63	3043.22	2961.63	3035.72	153501402	179293143040.000
02/15/2011	3037.06	3072.82	3028.86	3035.87	151649075	186804371456.000
02/16/2011	3030.03	3062.00	3018.30	3061.70	127041791	159625232384.000
02/17/2011	3067.31	3077.86	3041.89	3064.93	129744912	168604368896.000
02/18/2011	3062.05	3062.05	3026.31	3036.30	113104616	141653983232.000
02/21/2011	3022.38	3070.96	3019.90	3070.36	117973186	145626234880.000
02/22/2011	3079.91	3083.16	2985.82	2989.92	151994390	191059509248.000
02/23/2011	2978.91	3003.43	2972.69	2997.31	110269710	137115140096.000
02/24/2011	2996.02	3017.16	2988.83	3014.07	108906142	136752398336.000
02/25/2011	3012.15	3026.38	2982.66	3014.00	99152027	123646025728.000
02/28/2011	3015.71	3042.94	2996.39	3041.77	117717658	147719176192.000
03/01/2011	3043.07	3069.66	3038.10	3056.34	135718489	171702566912.000
03/02/2011	3042.23	3062.66	3019.27	3051.00	132737010	165004443648.000
03/03/2011	3056.21	3075.97	3037.35	3039.68	149562454	177151721472.000
03/04/2011	3038.85	3083.15	3034.49	3080.89	117352829	143922610176.000
03/07/2011	3091.83	3141.89	3091.83	3137.44	159315259	207289778176.000
03/08/2011	3137.98	3143.16	3116.84	3141.36	125900865	168151121920.000
03/09/2011	3144.11	3154.10	3130.25	3143.70	124008120	164806803456.000
03/10/2011	3137.00	3137.00	3093.45	3096.37	123144432	166049316864.000
03/11/2011	3080.92	3106.65	3065.37	3071.79	115222890	152189829120.000
03/14/2011	3061.51	3077.98	3051.50	3075.80	116126598	152055054336.000
03/15/2011	3065.68	3065.68	2984.98	3032.50	153678261	186864336896.000
03/16/2011	3030.47	3072.18	3030.47	3068.79	130015437	165358092288.000
03/17/2011	3043.78	3073.89	3021.49	3033.72	136760009	169999712256.000
03/18/2011	3058.43	3068.62	3037.33	3043.67	100058207	127119384576.000
03/21/2011	3051.09	3064.81	3031.30	3045.98	96218397	122081705984.000
03/22/2011	3054.98	3060.92	3020.31	3056.42	94592888	119874527232.000
03/23/2011	3056.29	3089.26	3048.52	3087.21	112068208	137981214720.000
03/24/2011	3088.64	3097.90	3080.53	3085.33	108271556	136878956544.000
03/25/2011	3087.28	3125.67	3085.34	3118.04	135285829	170448896000.000
03/28/2011	3125.99	3147.39	3119.48	3124.53	155041515	195739795456.000
03/29/2011	3120.21	3135.23	3092.59	3097.37	167552303	198884605952.000
03/30/2011	3094.61	3107.97	3073.94	3094.99	125876612	152175067136.000
03/31/2011	3093.80	3101.09	3051.53	3065.92	108274281	133983895552.000
04/01/2011	3070.53	3107.61	3062.01	3107.15	99276221	125349216256.000
04/06/2011	3103.83	3146.89	3103.49	3142.80	141068355	176027746304.000
04/07/2011	3144.72	3154.21	3131.14	3149.59	124079290	152505368576.000
04/08/2011	3146.92	3173.94	3139.52	3172.79	113630256	146726240256.000
04/11/2011	3181.09	3203.84	3162.14	3165.13	146484501	182189752320.000
04/12/2011	3154.67	3182.34	3144.83	3163.68	145238849	165135859712.000
04/13/2011	3148.38	3194.12	3135.43	3194.12	127581240	146914197504.000
04/14/2011	3193.35	3202.31	3179.71	3185.92	128706572	148123795456.000
04/15/2011	3179.33	3206.80	3162.37	3194.30	127723076	148125106176.000
04/18/2011	3183.82	3212.22	3180.31	3201.55	136446455	160148619264.000
04/19/2011	3182.06	3182.06	3137.28	3140.19	140953374	165541298176.000
04/20/2011	3147.48	3161.21	3133.39	3148.50	119171637	143377956864.000
04/21/2011	3164.01	3178.38	3154.26	3169.08	120951382	147014647808.000
04/22/2011	3168.07	3175.70	3145.76	3152.12	117997353	137038905344.000
04/25/2011	3144.24	3144.85	3104.08	3104.45	116739047	140099158016.000
04/26/2011	3096.08	3110.12	3069.42	3077.22	94689488	112139747328.000
04/27/2011	3084.93	3100.40	3045.37	3063.83	104021876	113877073920.000
04/28/2011	3077.02	3093.52	3021.57	3023.88	103797049	114753454080.000
04/29/2011	3023.52	3051.37	3006.90	3049.19	86699770	92726140928.000
05/03/2011	3049.20	3072.07	3026.83	3070.72	95779699	102318039040.000
05/04/2011	3054.64	3054.77	2995.21	3001.39	110872674	124975562752.000
05/05/2011	2989.59	3016.23	2984.55	3008.12	90732732	98573336576.000
05/06/2011	2977.05	3017.83	2968.47	2999.17	90555656	104822661120.000
05/09/2011	3003.71	3021.45	2996.51	3008.08	81087802	93710008320.000
05/10/2011	3012.84	3027.58	3000.36	3027.17	80755863	95751372800.000
05/11/2011	3026.86	3033.99	3003.79	3019.57	91925761	106746208256.000
05/12/2011	3000.22	3012.25	2977.32	2978.36	99724449	113900544000.000
05/13/2011	2980.69	3007.70	2966.01	3006.67	92815296	103638622208.000
05/16/2011	2999.66	3012.99	2980.71	2983.62	84306915	95561818112.000
05/17/2011	2980.88	3004.76	2954.45	2987.48	94343123	109491789824.000
05/18/2011	2981.12	3013.33	2977.94	3008.45	76483425	90133585920.000
05/19/2011	3015.40	3020.36	2991.71	2994.60	76644593	91006935040.000
05/20/2011	2993.30	3002.17	2985.05	2993.52	70417668	83819585536.000
05/23/2011	2988.11	2988.11	2902.11	2905.75	97935850	111033868288.000
05/24/2011	2896.82	2902.68	2874.41	2897.73	74448966	88586199040.000
05/25/2011	2895.11	2901.98	2866.61	2871.30	73883466	85947031552.000
05/26/2011	2885.61	2895.53	2863.79	2865.88	78216100	92330024960.000
05/27/2011	2868.88	2876.63	2836.64	2838.11	81982093	91583094784.000
05/30/2011	2832.38	2857.21	2816.43	2834.53	64786722	70899974144.000
05/31/2011	2835.79	2874.58	2829.97	2873.06	67344299	77457997824.000
06/01/2011	2866.34	2874.15	2855.19	2873.11	68201377	77396656128.000
06/02/2011	2843.64	2856.96	2803.01	2832.97	85601553	94033354752.000
06/03/2011	2829.42	2861.50	2828.85	2856.89	67721333	78104895488.000
06/07/2011	2849.49	2875.72	2845.65	2874.17	64761178	78956257280.000
06/08/2011	2871.84	2884.79	2843.99	2880.73	73931995	87215505408.000
06/09/2011	2873.63	2877.70	2831.76	2832.45	82647603	94535131136.000
06/10/2011	2824.99	2837.42	2800.61	2834.70	72306011	82454224896.000
06/13/2011	2816.46	2833.17	2797.62	2829.99	62660362	72825470976.000
06/14/2011	2825.69	2866.56	2820.89	2860.81	82557695	94852104192.000
06/15/2011	2847.79	2861.07	2834.53	2834.89	74477589	85196308480.000
06/16/2011	2814.08	2820.76	2790.56	2791.81	70625651	76381036544.000
06/17/2011	2788.74	2802.94	2767.73	2769.23	64070438	74124967936.000
06/20/2011	2761.89	2764.00	2735.72	2746.48	59740008	64972894208.000
06/21/2011	2753.57	2774.39	2743.76	2772.75	64474608	73024405504.000
06/22/2011	2774.86	2784.33	2758.96	2775.50	57916233	64325316608.000
06/23/2011	2766.40	2821.57	2755.60	2816.15	73327483	82135523328.000
06/24/2011	2805.42	2891.13	2801.50	2877.05	125084149	142217265152.000
06/27/2011	2877.62	2900.91	2874.14	2889.59	101148491	115907715072.000
06/28/2011	2891.15	2894.81	2866.67	2890.51	87932821	103806304256.000
06/29/2011	2888.61	2890.49	2857.05	2858.35	87891460	98780872704.000
06/30/2011	2859.94	2906.41	2859.94	2893.53	90575831	102768353280.000
07/01/2011	2899.58	2910.88	2883.93	2890.61	91784375	105265242112.000
07/04/2011	2902.79	2946.96	2902.79	2946.49	121450098	143470444544.000
07/05/2011	2946.38	2952.03	2932.10	2950.15	109537963	128260571136.000
07/06/2011	2945.37	2945.37	2912.68	2943.88	102649342	121798639616.000
07/07/2011	2946.81	2959.21	2926.36	2926.76	115982467	139707219968.000
07/08/2011	2929.67	2940.50	2916.14	2930.40	85799772	102457851904.000
07/11/2011	2921.69	2940.34	2912.46	2935.48	85621787	101118074880.000
07/12/2011	2915.61	2915.61	2882.78	2885.30	96100900	111053766656.000
07/13/2011	2886.84	2929.91	2886.84	2928.01	91418665	107331747840.000
07/14/2011	2930.83	2944.98	2921.16	2943.65	104026236	125278011392.000
07/15/2011	2936.45	2955.06	2926.56	2953.83	107065290	127437938688.000
07/18/2011	2955.09	2960.96	2940.17	2950.23	107736339	129304559616.000
07/19/2011	2937.91	2942.49	2922.99	2929.58	92396682	109855563776.000
07/20/2011	2943.69	2950.83	2911.11	2926.56	83722923	99425878016.000
07/21/2011	2928.34	2932.51	2894.31	2896.90	81445574	95549915136.000
07/22/2011	2901.09	2913.90	2894.65	2901.97	69919283	82278490112.000
07/25/2011	2890.23	2890.23	2807.67	2816.07	110656643	120409202688.000
07/26/2011	2812.92	2833.02	2803.84	2831.00	72580062	79268495360.000
07/27/2011	2817.45	2855.79	2807.28	2852.32	80079049	91827494912.000
07/28/2011	2829.51	2840.35	2811.58	2836.84	78178295	90201415680.000
07/29/2011	2834.45	2850.27	2808.00	2829.47	75219178	83559653376.000
08/01/2011	2825.07	2841.17	2815.61	2831.60	58758165	65887756288.000
08/02/2011	2817.06	2817.06	2776.55	2805.82	69656936	77749862400.000
08/03/2011	2784.70	2815.07	2779.73	2805.00	63754479	73184419840.000
08/04/2011	2809.96	2826.29	2801.82	2810.75	58608109	69095120896.000
08/05/2011	2744.02	2769.55	2728.19	2750.53	78094118	87324483584.000
08/08/2011	2722.13	2737.90	2616.31	2646.54	109450573	116897742848.000
08/09/2011	2585.23	2657.59	2553.32	2645.75	103104309	107289812992.000
08/10/2011	2683.73	2701.28	2665.49	2669.92	99912719	103721656320.000
08/11/2011	2627.80	2704.57	2623.80	2703.89	95252279	99846750208.000
08/12/2011	2716.30	2728.90	2708.34	2715.98	96842454	99778002944.000
08/15/2011	2721.20	2751.59	2706.77	2751.24	88393724	90811711488.000
08/16/2011	2752.36	2761.26	2724.70	2731.68	84877556	90028548096.000
08/17/2011	2727.26	2741.15	2719.04	2724.50	69815819	72017133568.000
08/18/2011	2725.27	2726.84	2677.91	2680.65	70766896	75929542656.000
08/19/2011	2639.00	2658.48	2632.79	2654.35	70286909	73534464000.000
08/22/2011	2654.57	2674.30	2626.65	2635.12	60950404	65311215616.000
08/23/2011	2644.66	2675.35	2634.18	2675.17	60682396	62992044032.000
08/24/2011	2683.93	2691.13	2656.53	2661.62	65173421	70496698368.000
08/25/2011	2667.23	2740.51	2665.77	2739.38	104140319	104316575744.000
08/26/2011	2725.66	2740.82	2716.24	2736.15	77640937	81395105792.000
08/29/2011	2718.59	2718.59	2692.77	2698.66	73507457	78274879488.000
08/30/2011	2715.67	2739.26	2685.29	2688.33	75695572	79372795904.000
08/31/2011	2688.25	2696.49	2665.81	2689.08	58895032	62030200832.000
09/01/2011	2691.66	2707.37	2668.61	2677.20	57047529	59713634304.000
09/02/2011	2672.46	2678.53	2636.94	2648.10	54178683	55815221248.000
09/05/2011	2629.00	2629.00	2595.69	2596.27	54826781	56262746112.000
09/06/2011	2582.45	2599.92	2576.10	2587.63	49048572	50023895040.000
09/07/2011	2598.58	2636.02	2592.49	2635.32	59404294	61796532224.000
09/08/2011	2643.57	2644.00	2616.43	2617.31	55080600	59932758016.000
09/09/2011	2625.77	2648.26	2604.97	2616.10	51086659	53437362176.000
09/13/2011	2584.64	2594.49	2570.04	2588.43	49763235	51729256448.000
09/14/2011	2596.10	2603.77	2554.91	2602.62	53833412	54610665472.000
09/15/2011	2600.52	2614.89	2595.05	2596.59	55807990	55698509824.000
09/16/2011	2608.27	2618.00	2593.12	2600.05	47810437	49465061376.000
09/19/2011	2586.65	2586.65	2552.71	2553.37	48563910	48473010176.000
09/20/2011	2549.13	2576.67	2541.74	2563.82	46122640	47853449216.000
09/21/2011	2566.29	2637.05	2554.42	2632.08	86241301	87934730240.000
09/22/2011	2609.26	2618.51	2558.23	2558.85	74391633	74701012992.000
09/23/2011	2526.16	2556.53	2513.92	2548.52	66998436	67748728832.000
09/26/2011	2530.78	2557.54	2497.80	2506.77	57122473	58709151744.000
09/27/2011	2525.49	2539.01	2508.84	2529.71	54995881	55159107584.000
09/28/2011	2542.56	2545.67	2496.43	2505.52	55564121	55583510528.000
09/29/2011	2491.20	2500.82	2470.45	2477.53	58976715	56871755776.000
09/30/2011	2480.70	2490.31	2459.62	2471.10	48615596	45984432128.000
10/10/2011	2475.12	2480.43	2449.63	2456.02	41588686	39820111872.000
10/11/2011	2515.73	2526.84	2433.76	2460.09	63561881	62558371840.000
10/12/2011	2446.37	2536.70	2428.77	2534.96	91058978	84197449728.000
10/13/2011	2527.36	2555.44	2520.50	2554.56	87477304	81941168128.000
10/14/2011	2545.17	2553.27	2523.65	2546.80	60425864	58142965760.000
10/17/2011	2550.05	2569.46	2539.82	2556.27	58085658	57574490112.000
10/18/2011	2538.27	2540.81	2491.58	2496.64	79240094	69183283200.000
10/19/2011	2501.21	2515.73	2487.12	2490.35	58321404	53066215424.000
10/20/2011	2478.16	2481.09	2425.84	2442.03	65089746	57698541568.000
10/21/2011	2441.13	2451.47	2423.63	2427.27	48267558	43642773504.000
10/24/2011	2432.26	2483.60	2416.60	2482.81	70568308	62793752576.000
10/25/2011	2478.66	2528.55	2469.15	2523.95	90521560	83421192192.000
10/26/2011	2511.87	2565.16	2508.26	2542.58	107111408	98341068800.000
10/27/2011	2547.82	2565.86	2541.32	2551.05	82053322	74885185536.000
10/28/2011	2578.81	2601.48	2572.54	2590.57	109587575	103891607552.000
10/31/2011	2587.20	2595.70	2571.48	2585.10	83831473	81564098560.000
11/01/2011	2566.28	2609.39	2561.29	2587.02	88548208	84857536512.000
11/02/2011	2553.30	2623.85	2548.99	2622.79	105063598	101829083136.000
11/03/2011	2629.86	2655.41	2626.09	2626.91	136038094	135998455808.000
11/04/2011	2644.92	2657.04	2632.01	2648.16	101517996	99772186624.000
11/07/2011	2638.28	2656.47	2626.53	2628.84	78632531	78752800768.000
11/08/2011	2633.53	2644.60	2618.61	2622.63	78445862	76781461504.000
11/09/2011	2631.81	2647.64	2607.09	2644.67	77937394	77947101184.000
11/10/2011	2617.05	2626.36	2595.65	2597.12	86856207	85291073536.000
11/11/2011	2601.76	2614.90	2589.99	2598.70	65954478	64897904640.000
11/14/2011	2617.17	2649.54	2614.65	2648.58	80892164	82317377536.000
11/15/2011	2645.66	2654.16	2638.05	2649.63	78881251	80319528960.000
11/16/2011	2648.89	2649.31	2573.18	2583.77	92967342	92155527168.000
11/17/2011	2584.58	2600.09	2575.60	2579.67	66160103	65738993664.000
11/18/2011	2564.24	2564.51	2525.25	2531.06	71822570	70345801728.000
11/21/2011	2531.27	2533.92	2509.65	2529.59	49986096	49384050688.000
11/22/2011	2514.74	2529.30	2500.96	2526.96	51240924	50554613760.000
11/23/2011	2529.66	2533.20	2503.89	2508.58	50374980	49920487424.000
11/24/2011	2491.84	2523.92	2483.04	2511.18	51967599	51299168256.000
