000001 上证指数 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
07/05/2006	1755.22	1757.47	1703.58	1718.56	63555173	32789825536.000
07/06/2006	1715.28	1742.20	1711.65	1741.47	52532166	30018273280.000
07/07/2006	1746.52	1750.03	1724.68	1730.19	51886620	29783449600.000
07/10/2006	1730.70	1737.03	1715.83	1734.33	41530505	24018257920.000
07/11/2006	1736.99	1746.72	1725.23	1745.81	44234855	24740218880.000
07/12/2006	1745.88	1753.28	1738.00	1740.00	53031084	30882099200.000
07/13/2006	1736.21	1737.59	1654.49	1655.77	73323437	40121413632.000
07/14/2006	1641.14	1676.75	1633.90	1665.21	44543091	24893425664.000
07/17/2006	1662.05	1684.34	1653.60	1682.89	34564518	20049434624.000
07/18/2006	1682.36	1684.67	1666.31	1684.25	33123423	18695004160.000
07/19/2006	1681.77	1681.77	1637.49	1645.16	37456761	20830253056.000
07/20/2006	1642.62	1658.05	1636.26	1655.12	30053886	16643908608.000
07/21/2006	1653.81	1669.29	1653.51	1665.33	31378235	16790382592.000
07/24/2006	1648.75	1667.62	1632.69	1665.94	32382276	17440169984.000
07/25/2006	1668.14	1690.61	1668.14	1685.46	35884535	19734200320.000
07/26/2006	1688.54	1691.43	1675.66	1686.65	32647313	17689071616.000
07/27/2006	1685.35	1701.61	1665.39	1675.17	37622828	20800372736.000
07/28/2006	1674.43	1678.53	1646.35	1662.03	34816499	18946060288.000
07/31/2006	1659.54	1659.54	1611.16	1612.73	35815196	19755202560.000
08/01/2006	1619.64	1625.04	1596.66	1600.61	35005082	18158839808.000
08/02/2006	1598.76	1608.78	1577.90	1600.87	29797936	15226204160.000
08/03/2006	1599.75	1609.43	1587.12	1601.06	21750206	11992713216.000
08/04/2006	1601.61	1612.10	1567.25	1570.15	27599474	14563850240.000
08/07/2006	1561.80	1570.05	1541.41	1547.44	26918053	13030099968.000
08/08/2006	1547.91	1581.75	1547.91	1580.58	26885275	12628294656.000
08/09/2006	1581.80	1585.17	1571.71	1578.57	23061045	11591547904.000
08/10/2006	1578.35	1606.94	1577.86	1606.06	27726003	13991066624.000
08/11/2006	1605.60	1610.76	1596.22	1605.93	24828367	12431558656.000
08/14/2006	1605.20	1611.66	1566.72	1570.74	27329048	13935211520.000
08/15/2006	1568.27	1596.65	1564.40	1595.66	21249056	11029110784.000
08/16/2006	1596.06	1616.45	1591.86	1616.41	30412980	15484322816.000
08/17/2006	1612.41	1612.41	1592.85	1603.33	24565126	12272058368.000
08/18/2006	1601.57	1614.36	1596.56	1598.02	25763032	11898082304.000
08/21/2006	1565.46	1602.13	1558.10	1601.15	24690593	12114980864.000
08/22/2006	1601.52	1619.07	1598.78	1613.35	28409604	15320871936.000
08/23/2006	1614.39	1621.40	1608.74	1612.40	28547541	15570990080.000
08/24/2006	1612.70	1623.17	1601.89	1623.02	26283215	13703113728.000
08/25/2006	1622.48	1630.05	1619.73	1623.03	30264372	15516242944.000
08/28/2006	1627.12	1651.29	1624.28	1650.44	43196254	21988038656.000
08/29/2006	1652.67	1667.53	1649.59	1651.02	52432530	27466291200.000
08/30/2006	1648.35	1656.23	1640.28	1655.19	33824660	17453674496.000
08/31/2006	1655.90	1661.47	1650.00	1658.64	37684303	19332618240.000
09/01/2006	1658.66	1660.52	1634.03	1636.69	38856456	20000940032.000
09/04/2006	1635.33	1657.69	1635.12	1657.52	35280021	17828757504.000
09/05/2006	1659.74	1669.90	1657.05	1664.08	42358401	22123053056.000
09/06/2006	1665.13	1672.26	1656.86	1672.12	35538510	18442663936.000
09/07/2006	1683.78	1683.89	1655.41	1661.19	33729904	17739065344.000
09/08/2006	1659.70	1671.31	1658.67	1667.98	27982846	14234669056.000
09/11/2006	1668.16	1675.09	1653.01	1674.97	32037368	16933036032.000
09/12/2006	1675.20	1699.58	1673.44	1695.86	40109733	20100763648.000
09/13/2006	1695.35	1713.99	1687.05	1689.39	47970577	23186190336.000
09/14/2006	1689.63	1696.62	1672.88	1689.69	36004959	18771369984.000
09/15/2006	1689.60	1722.66	1689.51	1721.05	51253650	24490911744.000
09/18/2006	1727.92	1733.41	1719.16	1732.99	48244605	24016848896.000
09/19/2006	1735.30	1743.02	1728.29	1735.24	47203805	23559972864.000
09/20/2006	1733.64	1737.73	1720.83	1732.45	41555403	21075339264.000
09/21/2006	1731.58	1743.63	1731.22	1740.90	42194460	21747220480.000
09/22/2006	1744.60	1746.61	1724.10	1725.36	47043708	25727352832.000
09/25/2006	1722.74	1732.28	1709.77	1722.37	42705453	23196915712.000
09/26/2006	1720.78	1721.58	1704.77	1712.64	34805143	18672459776.000
09/27/2006	1711.51	1725.50	1709.77	1725.04	30740659	16528202752.000
09/28/2006	1725.52	1740.79	1722.22	1736.96	36329385	20133267456.000
09/29/2006	1740.06	1755.69	1740.06	1752.42	45106205	23829803008.000
10/09/2006	1768.14	1786.11	1763.11	1785.39	56873168	29452859392.000
10/10/2006	1784.22	1793.14	1771.86	1784.86	58956272	31855431680.000
10/11/2006	1784.52	1792.76	1771.02	1790.10	51714725	26536976384.000
10/12/2006	1790.63	1792.24	1774.14	1778.18	54897447	28296400896.000
10/13/2006	1776.51	1792.87	1773.23	1784.66	44287408	23557812224.000
10/16/2006	1787.70	1789.18	1766.31	1771.30	49410804	25029654528.000
10/17/2006	1768.63	1777.60	1758.31	1763.90	41531995	21971621888.000
10/18/2006	1762.40	1787.74	1760.88	1787.19	39167043	20629377024.000
10/19/2006	1788.58	1799.29	1784.34	1792.25	44083136	22972717056.000
10/20/2006	1792.60	1801.33	1786.34	1790.36	44639817	23877826560.000
10/23/2006	1789.65	1797.43	1753.49	1759.39	48545736	24991731712.000
10/24/2006	1756.46	1805.27	1756.46	1805.18	45563655	23038210048.000
10/25/2006	1807.03	1825.61	1789.91	1806.65	49679600	26408507392.000
10/26/2006	1804.89	1816.76	1791.95	1810.65	56447010	26264027136.000
10/27/2006	1836.21	1842.73	1803.21	1807.18	82335614	35301392384.000
10/30/2006	1804.37	1815.61	1788.29	1809.66	51905059	23760533504.000
10/31/2006	1811.47	1839.32	1811.47	1837.99	57261946	25831438336.000
11/01/2006	1838.68	1855.89	1833.20	1855.71	54461394	27742150656.000
11/02/2006	1856.92	1857.15	1834.84	1851.31	55888067	28697714688.000
11/03/2006	1851.40	1873.66	1850.15	1866.36	55797824	27383572480.000
11/06/2006	1853.19	1886.52	1846.01	1886.31	55528269	28240306176.000
11/07/2006	1889.53	1897.41	1862.93	1889.53	60544960	32357087232.000
11/08/2006	1885.85	1886.26	1865.22	1866.82	42007594	22536714240.000
11/09/2006	1860.95	1899.10	1858.59	1896.48	48951786	26178779136.000
11/10/2006	1896.93	1920.18	1870.96	1883.35	70450837	35535876096.000
11/13/2006	1878.70	1905.90	1852.10	1863.77	56281923	28430163968.000
11/14/2006	1868.17	1888.43	1841.82	1888.24	48395973	24250982400.000
11/15/2006	1888.54	1923.14	1878.69	1922.94	51015434	27248818176.000
11/16/2006	1930.93	1976.05	1926.72	1941.55	69800149	35591413760.000
11/17/2006	1934.64	1972.61	1925.15	1971.79	53054650	27931832320.000
11/20/2006	1977.53	2018.00	1977.53	2017.28	63418605	33846738944.000
11/21/2006	2013.07	2037.74	1988.93	2037.55	57698814	33085976576.000
11/22/2006	2031.30	2062.80	2010.79	2041.35	68989562	39526395904.000
11/23/2006	2045.08	2071.24	2042.15	2062.36	66896569	35455279104.000
11/24/2006	2051.47	2057.91	2022.63	2050.81	71639520	37390491648.000
11/27/2006	2042.19	2049.54	2022.38	2047.28	66930952	36612210688.000
11/28/2006	2042.38	2051.49	2016.47	2038.72	60437712	34213697536.000
11/29/2006	2005.99	2059.73	1992.54	2054.09	61742160	35010580480.000
11/30/2006	2058.77	2102.06	2058.77	2099.29	83990543	45487382528.000
12/01/2006	2106.29	2112.58	2087.60	2102.05	85330862	49838563328.000
12/04/2006	2103.82	2164.58	2100.56	2161.65	98653260	54797615104.000
12/05/2006	2167.36	2195.53	2159.32	2173.28	98058870	56462630912.000
12/06/2006	2175.38	2192.90	2097.42	2156.60	114926436	64075542528.000
12/07/2006	2152.59	2206.51	2145.79	2156.75	106304906	60253220864.000
12/08/2006	2133.35	2164.02	2090.40	2093.64	90919523	48491966464.000
12/11/2006	2085.06	2181.16	2084.27	2180.50	69547296	37897928704.000
12/12/2006	2189.69	2228.64	2180.37	2218.95	77827780	43326210048.000
12/13/2006	2224.43	2244.41	2195.64	2223.46	62800463	37004820480.000
12/14/2006	2226.00	2250.32	2212.91	2249.11	63988702	37932544000.000
12/15/2006	2255.24	2275.49	2241.20	2273.91	71005988	41789857792.000
12/18/2006	2277.28	2335.23	2277.28	2332.43	89075185	53875445760.000
12/19/2006	2342.18	2381.63	2315.99	2364.18	96673736	57599729664.000
12/20/2006	2356.26	2381.13	2332.93	2373.21	88977076	51026231296.000
12/21/2006	2372.46	2386.82	2339.91	2342.94	93059484	54405079040.000
12/22/2006	2334.27	2366.69	2321.92	2343.67	77684224	47072407552.000
12/25/2006	2350.13	2452.43	2350.13	2435.76	83540602	49185447936.000
12/26/2006	2437.85	2505.70	2424.94	2479.73	79152230	45793062912.000
12/27/2006	2478.06	2538.66	2461.07	2536.39	80233125	46297169920.000
12/28/2006	2538.95	2611.79	2530.33	2567.59	88899384	52013047808.000
12/29/2006	2585.42	2698.90	2585.42	2675.47	99932963	61037338624.000
12/02/2008	1856.97	1907.78	1846.53	1889.64	112980423	68603576320.000
12/03/2008	1903.43	1965.83	1902.94	1965.41	150121685	90765697024.000
12/04/2008	1992.72	2055.21	1985.20	2001.50	200387826	125748125696.000
12/05/2008	1984.26	2019.75	1975.71	2018.66	131765926	82640240640.000
12/08/2008	2049.16	2091.28	2038.19	2090.77	185099579	118990864384.000
12/09/2008	2100.77	2100.81	2036.89	2037.74	162663385	106297278464.000
12/10/2008	2025.03	2079.55	2005.56	2079.12	145914549	95427624960.000
12/11/2008	2072.58	2087.20	2028.73	2031.68	136534817	89782943744.000
12/12/2008	2014.58	2023.18	1932.27	1954.21	122347211	75192172544.000
12/15/2008	1977.03	1989.30	1936.56	1964.37	92329219	56596889600.000
12/16/2008	1948.86	1976.72	1907.83	1975.01	88858899	54114361344.000
12/17/2008	1983.84	2003.38	1971.82	1976.82	107697166	69741871104.000
12/18/2008	1978.97	2016.57	1958.97	2015.69	104159688	66517008384.000
12/19/2008	2006.21	2038.66	1997.12	2018.46	113438465	74472194048.000
12/22/2008	2016.45	2016.45	1965.35	1987.76	95539128	61504282624.000
12/23/2008	1990.05	1990.05	1895.18	1897.22	109226535	68225359872.000
12/24/2008	1873.58	1887.31	1850.85	1863.80	83169902	49347358720.000
12/25/2008	1865.72	1877.77	1832.35	1852.42	72833278	43145916416.000
12/26/2008	1852.91	1866.63	1840.19	1851.52	60504951	35681169408.000
12/29/2008	1846.30	1856.33	1815.41	1850.48	62787212	37889961984.000
12/30/2008	1851.91	1862.94	1826.98	1832.91	64432883	38727536640.000
12/31/2008	1834.95	1844.37	1814.75	1820.81	58598806	34416795648.000
01/05/2009	1849.02	1880.72	1844.09	1880.72	76897553	47204323328.000
01/06/2009	1878.83	1938.69	1871.97	1937.15	112999284	70696255488.000
01/07/2009	1938.97	1948.23	1920.52	1924.01	101468501	65051627520.000
01/08/2009	1890.24	1894.17	1862.26	1878.18	87735787	55992995840.000
01/09/2009	1875.16	1909.35	1875.16	1904.86	78200200	50959462400.000
01/12/2009	1897.70	1924.44	1886.83	1900.35	90622422	60272599040.000
01/13/2009	1880.87	1888.31	1861.81	1863.37	79809177	49948344320.000
01/14/2009	1862.31	1929.28	1862.31	1928.87	97810400	65307873280.000
01/15/2009	1912.77	1937.73	1902.54	1920.21	126188768	84408270848.000
01/16/2009	1928.92	1984.73	1928.92	1954.44	147868642	101896011776.000
01/19/2009	1971.00	2018.51	1966.19	1986.67	124867595	83096870912.000
01/20/2009	1981.15	1994.81	1956.10	1994.11	82934622	56609308672.000
01/21/2009	1965.94	2007.91	1960.53	1985.02	98646253	69469331456.000
01/22/2009	1996.09	2009.85	1980.44	2004.95	97908217	67691945984.000
01/23/2009	2001.17	2008.79	1986.35	1990.66	93640955	63861112832.000
02/02/2009	2008.13	2012.74	1987.13	2011.68	90548106	62515826688.000
02/03/2009	2011.77	2060.93	2005.02	2060.81	145237564	98045583360.000
02/04/2009	2068.09	2108.26	2067.79	2107.75	164960178	112348954624.000
02/05/2009	2106.83	2149.48	2082.60	2098.02	179808697	126470078464.000
02/06/2009	2102.08	2185.09	2102.08	2181.24	176048837	122842046464.000
02/09/2009	2211.32	2238.89	2196.71	2224.71	208813145	152752783360.000
02/10/2009	2218.49	2266.40	2197.01	2265.16	186446098	137601073152.000
02/11/2009	2230.49	2305.71	2218.30	2260.82	227207554	174858813440.000
02/12/2009	2265.79	2274.20	2191.89	2248.09	188358638	144204267520.000
02/13/2009	2249.19	2323.12	2236.18	2320.79	219003974	167278837760.000
02/16/2009	2338.76	2389.88	2328.18	2389.39	230582882	180693385216.000
02/17/2009	2387.35	2402.81	2316.93	2319.44	218470624	172215566336.000
02/18/2009	2271.26	2295.74	2206.06	2209.86	184776358	138503585792.000
02/19/2009	2224.49	2247.62	2190.47	2227.13	147070123	110818574336.000
02/20/2009	2234.36	2262.33	2206.21	2261.48	142202941	111008956416.000
02/23/2009	2249.29	2313.59	2219.71	2305.78	176613389	141029392384.000
02/24/2009	2273.75	2295.59	2193.27	2200.65	201875300	161108688896.000
02/25/2009	2222.51	2234.02	2142.60	2206.57	169724303	134275514368.000
02/26/2009	2201.67	2237.55	2102.35	2121.25	167254017	130177753088.000
02/27/2009	2100.06	2123.24	2064.92	2082.85	139240632	100274118656.000
03/02/2009	2066.23	2102.11	2052.99	2093.45	98491880	73695461376.000
03/03/2009	2047.21	2088.63	2037.02	2071.43	109428661	81550393344.000
03/04/2009	2076.62	2201.73	2076.62	2198.11	173558558	130465595392.000
03/05/2009	2220.15	2241.76	2173.49	2221.08	203032986	157528408064.000
03/06/2009	2180.79	2221.04	2171.67	2193.01	137166482	107504533504.000
03/09/2009	2205.75	2232.67	2116.45	2118.75	137818065	105822519296.000
03/10/2009	2097.14	2159.27	2088.16	2158.57	94182414	70763929600.000
03/11/2009	2199.98	2203.53	2133.14	2139.02	115508394	89852575744.000
03/12/2009	2127.73	2136.79	2086.02	2133.88	97057603	72333713408.000
03/13/2009	2148.42	2166.02	2124.98	2128.85	92861374	72488026112.000
03/16/2009	2122.41	2158.90	2108.61	2153.29	84310453	62957293568.000
03/17/2009	2156.77	2225.19	2151.78	2218.33	146705653	114601779200.000
03/18/2009	2227.98	2255.01	2221.59	2223.73	161633256	128107601920.000
03/19/2009	2227.34	2268.14	2220.16	2265.76	156881082	129417510912.000
03/20/2009	2272.44	2294.12	2250.41	2281.09	162400252	135495417856.000
03/23/2009	2286.25	2329.18	2276.81	2325.48	171081286	152140611584.000
03/24/2009	2359.68	2369.45	2327.43	2338.42	177166577	151987863552.000
03/25/2009	2333.16	2355.69	2291.36	2291.55	157223406	134063783936.000
03/26/2009	2296.05	2362.05	2274.90	2361.70	173814540	144393371648.000
03/27/2009	2380.63	2392.77	2361.09	2374.44	202863911	164883333120.000
03/30/2009	2377.96	2380.19	2348.53	2358.04	151773998	128756670464.000
03/31/2009	2313.88	2375.71	2299.16	2373.21	158204717	137650225152.000
04/01/2009	2380.98	2422.63	2380.98	2408.02	196224684	169103835136.000
04/02/2009	2417.22	2450.00	2417.11	2425.29	203449919	174933524480.000
04/03/2009	2446.12	2456.81	2406.50	2419.78	184928206	159629410304.000
04/07/2009	2422.10	2449.54	2407.51	2439.18	134799526	118443409408.000
04/08/2009	2429.88	2435.39	2346.54	2347.39	162022506	138085154816.000
04/09/2009	2345.01	2380.94	2331.88	2379.88	126747104	108844695552.000
04/10/2009	2400.01	2444.98	2392.80	2444.23	172687688	157863673856.000
04/13/2009	2468.08	2522.45	2464.06	2513.70	208587704	190509350912.000
04/14/2009	2512.01	2532.09	2495.34	2527.18	177057731	163858612224.000
04/15/2009	2514.59	2542.54	2485.93	2536.06	196891450	176891068416.000
04/16/2009	2542.34	2549.31	2497.12	2534.13	202458826	178158927872.000
04/17/2009	2524.63	2539.35	2481.90	2503.94	178011809	160410648576.000
04/20/2009	2500.17	2559.04	2497.32	2557.46	163364657	142984773632.000
04/21/2009	2523.26	2552.60	2499.60	2535.83	180986655	157746069504.000
04/22/2009	2548.10	2579.22	2449.90	2461.35	213984627	180970242048.000
04/23/2009	2440.68	2474.15	2422.79	2463.95	140964349	115712761856.000
04/24/2009	2477.16	2481.53	2445.66	2448.59	124442679	110341111808.000
04/27/2009	2443.44	2452.93	2393.16	2405.35	126570358	105298698240.000
04/28/2009	2382.88	2411.44	2372.34	2401.44	104409750	92346310656.000
04/29/2009	2401.66	2477.73	2395.48	2468.19	140227966	123478147072.000
04/30/2009	2477.93	2491.07	2461.36	2477.57	142065474	130255781888.000
05/04/2009	2486.69	2560.54	2486.23	2559.91	166068226	148654342144.000
05/05/2009	2577.43	2590.78	2552.39	2567.34	173313913	153862045696.000
05/06/2009	2563.56	2596.93	2552.63	2592.52	175516071	157317021696.000
05/07/2009	2612.12	2622.11	2566.12	2597.45	198989820	177758486528.000
05/08/2009	2586.76	2634.06	2574.57	2625.65	174623986	158432083968.000
05/11/2009	2646.29	2663.95	2579.75	2579.75	193385794	174955577344.000
05/12/2009	2562.36	2619.69	2558.96	2618.17	135343399	115764985856.000
05/13/2009	2629.03	2670.21	2608.32	2663.77	160666184	147360448512.000
05/14/2009	2631.45	2651.49	2610.22	2639.89	138342821	123858845696.000
05/15/2009	2646.89	2661.37	2623.36	2645.26	119376068	107977678848.000
05/18/2009	2632.57	2656.84	2589.61	2652.78	129358675	119503822848.000
05/19/2009	2679.40	2688.11	2660.56	2676.68	158752094	150171533312.000
05/20/2009	2680.55	2686.34	2651.01	2651.41	148167049	139295408128.000
05/21/2009	2639.14	2663.23	2598.87	2610.62	156382648	141382647808.000
05/22/2009	2595.99	2617.75	2578.59	2597.60	110703673	100774723584.000
05/25/2009	2555.34	2618.36	2538.62	2610.01	123584706	114606678016.000
05/26/2009	2615.01	2618.80	2585.91	2588.57	121942691	119278698496.000
05/27/2009	2601.24	2635.31	2592.79	2632.93	115082624	105251790848.000
06/01/2009	2668.40	2726.72	2668.40	2721.28	162047303	158963286016.000
06/02/2009	2739.44	2750.88	2713.47	2724.30	171612369	163936419840.000
06/03/2009	2722.27	2778.68	2717.86	2778.59	169429341	162236973056.000
06/04/2009	2753.25	2778.24	2728.20	2767.24	189882892	183071342592.000
06/05/2009	2783.86	2791.65	2750.38	2753.89	159409517	156208300032.000
06/08/2009	2753.34	2795.15	2729.03	2768.34	147120241	141551517696.000
06/09/2009	2766.51	2788.37	2721.85	2787.89	145030701	135542308864.000
06/10/2009	2796.90	2820.57	2790.00	2816.25	158114671	146409275392.000
06/11/2009	2812.28	2828.74	2787.45	2797.32	145818320	134757687296.000
06/12/2009	2793.97	2812.68	2722.22	2743.76	141124853	126264197120.000
06/15/2009	2743.03	2790.98	2727.74	2789.55	122804321	111428845568.000
06/16/2009	2762.74	2797.48	2753.69	2776.02	115704415	110552825856.000
06/17/2009	2771.52	2813.61	2744.22	2810.12	124135679	120398962688.000
06/18/2009	2812.99	2855.42	2810.85	2853.90	152234600	149759115264.000
06/19/2009	2861.18	2886.50	2847.36	2880.49	166571220	153538969600.000
06/22/2009	2900.57	2923.24	2884.13	2896.30	161241011	150368436224.000
06/23/2009	2853.49	2941.05	2841.90	2892.70	161926247	147720142848.000
06/24/2009	2889.05	2923.47	2880.28	2922.30	152622104	148911538176.000
06/25/2009	2926.62	2946.90	2909.09	2925.05	131177679	131541164032.000
06/26/2009	2930.50	2937.61	2910.34	2928.21	117330489	116750237696.000
06/29/2009	2930.31	2976.92	2918.39	2975.31	137076244	138428203008.000
06/30/2009	2990.12	2997.27	2953.36	2959.36	136922297	145773985792.000
07/01/2009	2950.17	3009.71	2947.69	3008.15	150140442	156104835072.000
07/02/2009	3015.08	3062.56	3015.08	3060.25	174747706	183504420864.000
07/03/2009	3035.81	3088.86	3029.55	3088.37	174495889	180366131200.000
07/06/2009	3091.48	3128.31	3090.10	3124.67	199131584	206765555712.000
07/07/2009	3118.27	3130.07	3077.48	3089.45	194615508	191155372032.000
07/08/2009	3057.46	3097.96	3011.21	3080.77	177484845	175032877056.000
07/09/2009	3073.52	3123.51	3064.21	3123.03	181390271	187210629120.000
07/10/2009	3124.79	3140.04	3099.99	3113.93	174289453	180566245376.000
07/13/2009	3098.96	3112.88	3076.30	3080.56	167169420	174729494528.000
07/14/2009	3088.58	3147.59	3088.58	3145.16	177534307	181164490752.000
07/15/2009	3156.63	3188.91	3156.63	3188.55	206725619	219623587840.000
07/16/2009	3209.77	3221.07	3175.96	3183.74	205167905	221217079296.000
07/17/2009	3181.06	3197.23	3158.57	3189.74	176252792	188687892480.000
07/20/2009	3203.89	3269.18	3192.90	3266.92	211984020	236527304704.000
07/21/2009	3275.67	3279.59	3207.50	3213.21	215195905	235796234240.000
07/22/2009	3207.99	3301.43	3207.26	3296.61	187782491	209399922688.000
07/23/2009	3301.10	3331.06	3289.22	3328.49	181509538	198042451968.000
07/24/2009	3343.76	3398.05	3306.91	3372.60	208990330	227211132928.000
07/27/2009	3377.72	3435.93	3376.29	3435.21	212417288	243420495872.000
07/28/2009	3434.32	3439.92	3392.43	3438.37	218790299	246796976128.000
07/29/2009	3419.99	3454.02	3174.21	3266.43	303175371	302820589568.000
07/30/2009	3281.20	3336.64	3215.75	3321.56	228951290	226591752192.000
07/31/2009	3354.68	3414.15	3333.72	3412.06	212759397	228121247744.000
08/03/2009	3429.69	3465.17	3398.45	3462.59	218302354	240142925824.000
08/04/2009	3477.11	3478.01	3404.82	3471.44	230009108	255343591424.000
08/05/2009	3467.05	3468.10	3385.42	3428.50	223497078	245403320320.000
08/06/2009	3401.48	3419.74	3309.61	3356.33	196388107	221496000512.000
08/07/2009	3352.66	3374.46	3244.10	3260.69	175290609	189646880768.000
08/10/2009	3287.76	3307.89	3201.06	3249.76	146781023	157350690816.000
08/11/2009	3261.41	3273.02	3222.71	3264.73	119804319	126058643456.000
08/12/2009	3255.99	3255.99	3104.56	3112.72	160388037	162700525568.000
08/13/2009	3112.57	3150.36	3060.12	3140.56	141992895	143513976832.000
08/14/2009	3138.15	3146.00	3039.30	3046.97	148469284	150832480256.000
08/17/2009	2994.87	3020.26	2867.39	2870.63	156815115	143692333056.000
08/18/2009	2845.33	2920.64	2827.11	2910.88	134994685	123230461952.000
08/19/2009	2916.09	2929.06	2761.40	2785.58	140576796	127217909760.000
08/20/2009	2798.37	2914.64	2798.37	2911.58	134285688	126680375296.000
08/21/2009	2905.05	2969.52	2883.27	2960.77	154424035	143164162048.000
08/24/2009	2982.19	3004.90	2944.92	2993.43	137241151	141593133056.000
08/25/2009	2980.10	2980.10	2823.64	2915.80	169038785	165212930048.000
08/26/2009	2889.74	2995.80	2872.26	2967.59	148017497	147103907840.000
08/27/2009	2947.83	2988.03	2909.89	2946.40	157879301	149627813888.000
08/28/2009	2938.42	2949.43	2843.11	2860.69	142735579	137472753664.000
08/31/2009	2817.63	2817.63	2663.00	2667.75	139685050	128345219072.000
09/01/2009	2649.17	2727.08	2639.76	2683.72	119251440	105567608832.000
09/02/2009	2681.33	2729.71	2669.22	2714.97	102232434	91385880576.000
09/03/2009	2722.30	2854.16	2715.62	2845.02	150218174	142565130240.000
09/04/2009	2841.17	2875.98	2827.58	2861.61	147887352	145854660608.000
09/07/2009	2877.62	2919.35	2860.00	2881.12	150735188	150286876672.000
09/08/2009	2865.70	2931.23	2831.85	2930.48	148083061	152212160512.000
09/09/2009	2944.17	2962.29	2900.11	2946.26	148905654	156579758080.000
09/10/2009	2934.96	2958.95	2911.21	2924.88	117502192	119176585216.000
09/11/2009	2917.19	2999.33	2915.90	2989.79	141734122	141400768512.000
09/14/2009	2990.93	3033.08	2984.83	3026.74	159188293	160014417920.000
09/15/2009	3029.10	3050.43	2999.43	3033.73	159377683	162967371776.000
09/16/2009	3027.51	3028.56	2960.59	2999.71	164738362	171562926080.000
09/17/2009	3015.59	3064.23	3015.59	3060.26	176860014	181236170752.000
09/18/2009	3063.31	3068.03	2940.83	2962.67	186678059	184961875968.000
09/21/2009	2937.93	2968.70	2871.65	2967.01	159010147	149654568960.000
09/22/2009	2956.13	2982.90	2896.94	2897.55	142937276	141099270144.000
09/23/2009	2897.81	2924.20	2825.86	2842.72	121360635	119331430400.000
09/24/2009	2824.58	2886.26	2783.11	2853.55	120039005	114126110720.000
09/25/2009	2836.70	2864.07	2812.92	2838.84	88104595	83486932992.000
09/28/2009	2844.37	2857.95	2752.77	2763.52	81369723	77242867712.000
09/29/2009	2763.76	2779.69	2712.30	2754.54	86854612	76708642816.000
09/30/2009	2772.57	2803.86	2763.71	2779.43	75094450	70037258240.000
10/09/2009	2840.13	2912.55	2834.62	2911.72	97067211	95242665984.000
10/12/2009	2927.02	2932.08	2893.57	2894.48	99798716	102000107520.000
10/13/2009	2889.79	2937.82	2886.96	2936.19	90101106	90407895040.000
10/14/2009	2945.67	3010.61	2943.74	2970.53	147615330	144803119104.000
10/15/2009	2994.89	3014.26	2967.11	2979.79	113940267	113218428928.000
10/16/2009	2992.75	3008.18	2931.92	2976.63	105658434	107286978560.000
10/19/2009	2974.64	3039.60	2962.31	3038.27	134983043	143382380544.000
10/20/2009	3062.55	3084.94	3053.64	3084.45	161398115	170665508864.000
10/21/2009	3080.52	3105.51	3062.56	3070.59	150078257	157882990592.000
10/22/2009	3068.68	3080.66	3045.03	3051.41	115141913	121943384064.000
10/23/2009	3057.39	3123.46	3057.39	3107.85	154020439	160256475136.000
10/26/2009	3114.29	3123.36	3083.18	3109.57	126916695	133732409344.000
10/27/2009	3086.09	3086.09	3020.49	3021.46	143799249	143765880832.000
10/28/2009	3014.18	3038.06	2974.26	3031.33	121347041	117980282880.000
10/29/2009	2975.20	2993.44	2952.01	2960.47	125412214	119998873600.000
10/30/2009	3007.25	3027.13	2983.93	2995.85	119313137	120086634496.000
11/02/2009	2933.82	3077.91	2923.52	3076.65	157185573	158645977088.000
11/03/2009	3085.74	3121.20	3078.94	3114.23	166580446	173470744576.000
11/04/2009	3119.31	3141.45	3096.35	3128.54	161404086	166997311488.000
11/05/2009	3133.50	3158.72	3122.52	3155.05	158261311	157770137600.000
11/06/2009	3176.14	3183.57	3156.99	3164.04	178199548	183886888960.000
11/09/2009	3162.15	3176.66	3141.77	3175.58	151529824	161118339072.000
11/10/2009	3203.17	3211.10	3176.25	3178.61	153401892	165199495168.000
11/11/2009	3176.31	3186.59	3149.07	3175.19	137875482	146643075072.000
11/12/2009	3181.46	3199.87	3163.08	3172.95	148659128	154549321728.000
11/13/2009	3164.65	3189.09	3127.50	3187.65	167126733	168500871168.000
11/16/2009	3206.43	3275.55	3206.43	3275.05	217640151	231615381504.000
11/17/2009	3291.04	3298.38	3275.30	3282.89	180125148	197604638720.000
11/18/2009	3287.26	3315.87	3274.21	3303.23	169464797	183665131520.000
11/19/2009	3311.19	3329.03	3285.80	3320.61	192477589	198263635968.000
11/20/2009	3309.38	3332.53	3280.18	3308.35	186993958	202817568768.000
11/23/2009	3312.97	3339.30	3305.50	3338.66	178645301	205482786816.000
11/24/2009	3352.22	3361.39	3214.03	3223.53	272142073	295137214464.000
11/25/2009	3214.82	3291.17	3188.02	3290.16	209369382	222150787072.000
11/26/2009	3296.01	3305.33	3160.35	3170.98	240592473	259123101696.000
11/27/2009	3137.30	3169.75	3080.89	3096.27	170088210	176066297856.000
11/30/2009	3114.29	3195.88	3114.29	3195.30	156491851	163776495616.000
12/01/2009	3191.06	3240.66	3173.42	3235.36	183184631	194723561472.000
